data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,output
4,256,D,13.82341278,1582,1,7.537690266,0,M,p,75.17876177
3,114,A,11.1015555,2848,1,7.523630385,2,M,p,43.31503034
0,285,D,16.38687345,1816,1,0.490488585,0,M,p,72.23867469
6,298,H,18.35838616,2063,1,1.391915724,2,M,p,83.51446327
4,239,G,22.48851756,1163,1,4.408710123,0,M,p,76.44837593
7,214,A,10.72150399,2370,1,6.694788859,2,M,p,66.14414245
4,107,D,27.40530059,2734,1,7.327694025,1,M,p,57.39246456
2,255,B,10.5254245,1211,1,8.582908821,0,M,p,71.05579087
6,278,B,21.31586093,1971,1,1.311801172,0,M,p,82.09607601
4,292,H,27.49089867,2049,1,5.361325393,2,M,p,92.5031342
0,276,F,11.08142575,2969,1,4.760157487,1,M,p,69.93344066
1,113,F,19.29169947,2664,1,1.956548648,1,M,p,42.91907817
7,169,C,20.71978277,2372,1,8.799497262,2,M,p,68.24730175
0,238,G,17.46973567,2000,1,3.268528584,0,M,p,66.59129069
3,261,B,21.21144371,1675,1,9.941581246,1,M,p,84.23188058
9,141,H,16.83902065,1559,1,2.788256955,1,M,p,55.14337554
8,210,B,14.92426785,1491,1,2.459239267,0,M,p,65.89108034
6,113,D,27.71005383,2838,1,8.520527419,1,M,p,62.05957586
4,281,A,22.90371637,2074,1,2.344283655,0,M,p,83.15762839
4,128,B,15.63818317,2218,1,0.735116331,0,M,p,44.40948119
7,146,H,23.79540269,2676,1,4.944263956,0,M,p,62.56012638
8,101,B,28.72971222,2279,1,3.613042609,2,M,p,57.66978361
1,173,A,24.39975121,1145,1,2.213272763,0,M,p,59.77304885
1,217,G,15.47262343,1902,1,4.811598018,1,M,p,63.1369591
6,256,B,16.64043503,1406,1,8.782741285,2,M,p,80.95913281
7,177,D,27.08574766,1966,1,5.861383172,0,M,p,72.63855607
0,109,D,15.38738892,1725,1,8.702829306,1,M,p,44.35147933
8,144,F,10.52551348,2755,1,1.034328834,2,M,p,47.30729096
2,134,A,10.88580413,2524,1,5.600445292,1,M,p,44.19766901
2,190,G,27.26662864,2243,1,7.829647549,2,M,p,72.36961333
7,152,H,18.93582892,1921,1,7.70783077,2,M,p,62.1500768
3,216,A,25.38294596,2307,1,9.962143082,1,M,p,79.00679444
7,148,C,26.53558083,1156,1,4.705029981,0,M,p,65.18705273
6,229,B,13.14169208,1288,1,0.425683128,0,M,p,64.053206
3,169,H,14.18576828,2241,1,3.632564707,0,M,p,53.19975616
3,251,B,12.28964864,2619,1,3.779964133,1,M,p,68.04064791
7,151,D,27.95063307,2209,1,5.689771632,2,M,p,68.0453414
2,147,D,23.41745355,2702,1,3.400685986,0,M,p,55.87639418
2,164,D,24.28613486,1606,1,3.827454523,2,M,p,60.4849759
4,177,F,26.33996652,2803,1,0.039858672,1,M,p,63.14582854
0,109,H,26.21551493,1625,1,6.719652728,1,M,p,52.11361616
5,177,B,14.84420543,1359,1,8.716256016,2,M,p,62.4760409
2,271,E,17.41511629,2920,1,1.948653283,1,M,p,73.82225794
7,200,H,19.31932718,2225,1,2.200065169,2,M,p,66.58745963
6,108,F,21.18760045,1146,1,7.45866732,0,M,p,54.12750773
8,264,F,22.74870767,1146,1,8.520024539,2,M,p,89.79386144
5,101,A,28.05452646,2098,1,9.053133468,0,M,p,59.50220728
1,225,C,25.1580429,1250,1,3.201900067,2,M,p,71.84413868
5,186,E,13.73512935,1762,1,6.621183848,0,M,p,61.18280026
1,284,C,29.25076953,2090,1,1.28220508,2,M,p,85.40789766
1,174,E,29.8626287,2076,1,6.43275515,1,M,p,69.10912098
8,237,F,18.42135536,1863,1,2.525283561,0,M,p,74.50450338
9,265,E,16.76995411,1504,1,9.820962411,0,M,p,86.91392111
4,287,C,22.83598299,2370,1,7.060632312,1,M,p,89.01301701
4,272,F,17.27214415,2375,1,3.31054419,0,M,p,77.25547393
0,187,G,19.75004141,2564,1,3.271381347,0,M,p,58.44641862
8,211,D,16.77620748,1658,1,1.339393471,2,M,p,66.6379802
6,257,C,26.85991955,1698,1,6.915542067,0,M,p,88.48946966
7,245,E,17.20741977,2088,1,6.634304737,1,M,p,78.12098253
0,179,B,21.17108861,1336,1,3.762568793,0,M,p,58.61654854
8,231,B,10.93154792,2746,1,3.01937422,2,M,p,67.05776735
4,261,D,14.64271918,1987,1,8.604443099,1,M,p,77.98289036
4,266,F,29.74692698,2780,1,7.36580204,0,M,p,91.33803632
2,266,C,13.34408385,2998,1,2.328730606,1,M,p,69.53840607
2,157,F,24.41166214,2061,1,4.422932191,0,M,p,59.79342812
0,109,A,19.89861739,2266,1,8.949589275,1,M,p,48.65834492
3,260,G,19.30821819,1897,1,6.810008901,1,M,p,79.18740527
1,258,G,22.92106102,1852,1,0.29412299,0,M,p,73.52307791
4,287,B,21.31592717,1376,1,5.851997547,0,M,p,86.436332
8,253,E,18.45951331,2190,1,4.083999114,1,M,p,79.2975611
0,290,D,26.23988326,1894,1,4.115724205,1,M,p,85.73161914
3,298,B,28.0652119,2923,1,7.231444885,0,M,p,95.0901356
6,189,H,20.05598023,2362,1,3.819276177,1,M,p,65.66965839
3,176,F,18.39730719,2036,1,9.313604449,0,M,p,64.07118092
4,102,D,12.86579248,1597,1,4.177563979,2,M,p,40.15677721
2,178,E,20.12448264,1899,1,7.456085775,1,M,p,63.16812015
1,182,H,28.8200598,1158,1,7.756746394,1,M,p,71.09480021
8,116,F,12.75005337,1077,1,4.274524444,1,M,p,46.94957248
0,275,D,11.96031662,1276,1,6.886420404,0,M,p,72.65070536
4,232,E,13.41051108,2144,1,3.065168261,0,M,p,65.53462823
6,187,E,22.57737467,1623,1,8.94062791,2,M,p,72.66026512
5,154,B,20.96526829,1814,1,8.976558622,2,M,p,63.64530008
1,221,F,14.63431022,2353,1,8.357107329,2,M,p,66.72798653
3,202,E,25.83784237,1324,1,5.145563309,1,M,p,71.79962144
5,254,G,26.17204421,2773,1,6.218060984,2,M,p,85.57290077
7,127,C,23.42375911,2779,1,3.192929175,2,M,p,56.67431237
3,273,F,11.26472759,2862,1,3.617779641,1,M,p,71.35603448
1,278,F,14.70968446,1232,1,7.131704662,1,M,p,76.97042068
8,242,E,23.05664491,2911,1,4.392120219,1,M,p,81.54310063
3,153,F,19.08035138,2243,1,9.166822498,2,M,p,59.93913874
7,153,G,14.4462845,1878,1,2.991728649,1,M,p,53.5933847
8,220,H,29.09224015,2677,1,1.59160277,2,M,p,79.7746189
9,100,C,28.9153993,1364,1,9.726785232,1,M,p,64.7506446
5,179,F,16.65923825,2907,1,1.191676415,0,M,p,56.98499084
0,280,C,29.20424548,2653,1,8.278116198,1,M,p,90.56193713
2,280,H,16.54102193,1421,1,7.297913019,1,M,p,80.18483276
9,156,B,24.42807531,1729,1,8.60433492,2,M,p,70.7896027
6,274,D,24.02950481,2975,1,7.826669343,0,M,p,90.25322367
9,199,F,26.58357612,1578,1,1.820626485,0,M,p,74.54584499
5,263,C,14.15480095,2471,1,0.069449633,0,M,p,70.40877049
8,164,D,14.87499387,2917,1,9.809000775,0,M,p,63.99649526
0,145,B,11.5614884,2877,1,5.796858045,0,M,p,45.2021976
9,292,E,29.06894833,2309,1,7.394077576,0,M,p,100.9561311
7,148,E,17.43760688,1628,1,9.224933905,1,M,p,61.5187801
0,260,E,24.15540334,1560,1,3.317382076,0,M,p,77.05724509
2,108,D,16.18558919,2126,1,8.983447084,1,M,p,47.15047735
6,208,B,24.76335953,1587,1,9.346070708,2,M,p,79.23309428
8,194,E,15.64694547,1222,1,1.721282194,0,M,p,62.60353312
2,168,A,12.78125355,1879,1,1.857331437,1,M,p,48.96045963
4,265,F,19.57795147,2283,1,2.345821048,0,M,p,76.96597737
0,186,D,23.65678631,2150,1,6.55792347,1,M,p,65.04903115
8,224,A,26.57052196,1706,1,5.654289894,1,M,p,82.36775966
0,193,G,25.21161817,1868,1,0.435135679,1,M,p,61.72559203
3,179,A,11.27758363,1696,1,7.72515368,0,M,p,56.67497894
9,119,B,14.47821591,1062,1,6.428572949,1,M,p,52.25896727
6,276,G,23.41504035,1013,1,6.283965726,1,M,p,88.55750204
1,101,B,28.69435846,2689,1,3.197160435,0,M,p,50.22208305
1,210,H,22.58731139,1981,1,7.004902732,0,M,p,70.33348299
2,203,G,13.01752396,2748,1,0.480974153,1,M,p,54.79674572
7,101,D,27.79057346,1026,1,9.963509588,1,M,p,62.1750257
5,240,C,21.5276196,1233,1,4.94880026,0,M,p,77.3236579
8,124,D,21.02695751,2521,1,9.216891492,2,M,p,60.94115326
2,165,C,10.81149275,2137,1,0.241850648,0,M,p,44.97219412
0,161,E,28.34551883,1327,1,5.746157717,1,M,p,63.45712466
1,233,F,28.03554042,2119,1,9.795556153,0,M,p,82.62754253
0,257,H,22.73037152,1723,1,6.003672118,1,M,p,77.86100649
1,161,B,20.25500428,2343,1,0.784773311,2,M,p,52.21427716
1,184,A,14.14028556,1971,1,1.82082032,0,M,p,52.34707732
0,208,G,16.41656046,2906,1,8.390822003,0,M,p,64.76572642
2,216,B,27.77885323,2724,1,5.865703507,1,M,p,76.06667141
7,279,E,25.50634386,2823,1,8.240713516,0,M,p,93.99642299
8,247,C,29.12132257,1938,1,7.586573236,1,M,p,91.19576355
6,182,C,12.36205755,2564,1,7.244697123,0,M,p,60.77054892
8,275,A,16.37404194,1336,1,0.859201118,2,M,p,78.59583887
3,243,C,15.36451437,1584,1,2.802034264,2,M,p,68.2300972
1,186,G,26.61599454,2516,1,0.681984213,2,M,p,62.8363793
0,143,E,28.52174565,1142,1,5.476781812,2,M,p,59.74635289
6,128,H,13.46574312,2058,1,2.678354239,2,M,p,46.39752305
9,151,F,14.82896877,2248,1,5.27028759,1,M,p,57.81635948
3,130,C,11.54586604,2351,1,7.119965348,2,M,p,46.51124478
8,268,G,18.02149598,1502,1,3.695672803,0,M,p,81.51501919
9,256,C,12.12963441,2972,1,3.462836489,2,M,p,74.57950745
1,208,G,29.9658126,1749,1,9.745076709,1,M,p,79.31430805
0,137,B,19.02184007,1560,1,4.380635855,2,M,p,48.90029192
1,121,H,18.77413039,1613,1,3.696447842,2,M,p,45.79316519
2,211,A,15.21114439,2104,1,2.128306906,0,M,p,60.01833685
7,202,E,16.42086144,2667,1,5.494201108,1,M,p,67.6729764
6,231,E,25.15579983,1587,1,8.098012305,0,M,p,82.93823215
3,195,F,12.47789908,1463,1,9.788422319,0,M,p,63.01853149
0,297,E,26.58977662,1234,1,2.025077987,1,M,p,85.35587694
6,106,C,13.45678721,2656,1,4.917949988,2,M,p,44.22905848
9,102,B,29.48905935,1634,1,8.220602821,1,M,p,64.16075624
1,292,H,29.57555456,2736,1,3.013298109,2,M,p,89.03129721
3,261,E,14.22549671,2045,1,2.938120007,0,M,p,70.94106705
8,166,A,11.95463976,1359,1,0.336980541,2,M,p,52.29615632
4,164,F,27.27135993,2648,1,7.971973403,0,M,p,69.31619734
4,234,D,16.00512876,2562,1,4.89925231,1,M,p,70.10386819
9,297,H,22.59086208,2083,1,7.803870016,1,M,p,96.53564589
6,160,F,23.04939419,1082,1,3.33375339,1,M,p,62.07820816
3,163,G,23.80810816,2479,1,4.789974742,1,M,p,61.81727208
9,236,A,28.50549616,1141,1,1.405241098,2,M,p,83.26018764
7,173,H,14.15363517,1536,1,8.035057739,0,M,p,62.37332939
6,242,F,27.14688849,1878,1,4.406683673,1,M,p,83.23888331
9,287,H,21.0357979,2263,1,5.304110114,2,M,p,90.63632822
1,227,C,13.5201951,2179,1,5.456987231,0,M,p,64.02516282
8,265,B,24.85641354,2780,1,8.347791682,1,M,p,91.71856387
6,238,F,16.67417203,1529,1,9.566619905,0,M,p,78.17337473
0,184,B,29.46274527,2745,1,8.09424816,1,M,p,71.4107189
8,138,D,12.26608365,2858,1,9.61703351,2,M,p,56.25650879
4,155,B,22.88031681,1376,1,5.980044178,1,M,p,61.5723293
8,102,G,22.98088909,1096,1,6.407813702,0,M,p,55.49061389
7,223,E,24.37814274,1533,1,7.753746841,0,M,p,81.29407531
8,196,H,12.1718083,1689,1,7.018483159,2,M,p,65.17311063
3,127,B,15.83272143,1070,1,2.832643837,2,M,p,45.48209313
5,131,D,19.5109957,1896,1,0.656548084,0,M,p,49.41644421
6,225,C,14.66711016,1451,1,0.865400234,2,M,p,65.06579938
7,273,D,18.83578793,2113,1,8.82618544,1,M,p,87.37839458
5,257,C,13.1844498,2587,1,1.981281336,1,M,p,70.24728615
5,225,G,25.02654477,1444,1,2.679018304,0,M,p,75.2029086
4,286,G,15.93766589,1812,1,2.366335828,1,M,p,77.91023513
9,128,E,10.65687152,1331,1,3.028047221,1,M,p,47.21923159
6,231,D,19.20783375,1810,1,3.561584289,0,M,p,73.04863466
4,137,C,20.82159256,1303,1,6.080400432,2,M,p,56.21983374
3,215,F,16.44552778,2663,1,9.466427325,0,M,p,70.26740232
3,285,E,28.5624374,2023,1,3.269529259,1,M,p,88.97572292
4,187,D,25.0117664,1396,1,3.228156908,2,M,p,67.13874667
1,252,B,25.9838871,1668,1,6.806207129,2,M,p,81.59170552
7,108,E,12.17755033,2080,1,9.593251984,1,M,p,49.15304729
1,235,H,25.73993431,2687,1,6.150067238,0,M,p,77.31600812
0,120,E,18.66559594,1908,1,4.345745479,2,M,p,45.14478182
4,101,H,25.84420927,1726,1,8.905347973,1,M,p,56.36513632
5,247,C,18.99228757,2674,1,8.736522653,0,M,p,80.22958147
1,123,A,25.80577819,2514,1,1.519257044,1,M,p,50.34445741
6,270,C,20.64610763,1163,1,1.868620312,1,M,p,80.45011718
9,258,A,13.64940589,1412,1,4.961087653,2,M,p,77.84555295
6,143,D,23.85216209,1231,1,7.149276598,0,M,p,63.21622248
1,297,B,20.84786518,2539,1,6.342539532,1,M,p,85.50561819
2,106,D,27.14998163,2732,1,1.060796555,2,M,p,48.69578002
9,259,D,16.27231633,2390,1,2.216831997,0,M,p,77.66191669
1,162,H,17.96602005,2760,1,5.278182371,2,M,p,54.84760042
6,159,A,23.66372894,2177,1,8.820229844,2,M,p,67.91758589
4,281,F,18.32373147,1821,1,7.953110958,0,M,p,84.64446928
5,290,G,25.53206115,1315,1,1.534143576,1,M,p,87.51299861
2,285,F,28.37813322,2330,1,3.271100087,0,M,p,87.81141999
1,144,C,18.51112031,1087,1,0.047189857,2,M,p,46.50719813
9,252,A,15.69540718,1491,1,5.047413651,2,M,p,78.57328011
2,278,H,15.85221921,1210,1,6.732218582,2,M,p,78.59921587
7,202,A,16.06861604,1040,1,9.576125931,2,M,p,71.43788037
6,297,A,19.02482939,2198,1,2.725530581,0,M,p,85.24787703
7,148,D,10.30525797,2295,1,1.52463556,0,M,p,47.39936773
2,266,H,23.54699783,2337,1,4.53578561,1,M,p,80.92808366
1,251,G,22.26777275,1629,1,8.277444504,2,M,p,79.51843998
5,264,B,18.83452797,2377,1,1.36397169,1,M,p,76.11504687
8,139,C,27.84734953,2104,1,0.821982302,1,M,p,61.68459687
1,218,G,13.85876963,1041,1,6.29684402,2,M,p,63.36973668
9,127,C,17.94725687,1826,1,5.098255962,1,M,p,55.65078715
8,195,C,29.35741533,2663,1,7.75665135,1,M,p,81.17832514
5,224,A,25.98158861,1206,1,0.809372567,2,M,p,73.99280231
1,234,A,20.53841406,1841,1,7.194064975,2,M,p,73.47863763
6,267,A,12.15622351,2911,1,9.794305506,1,M,p,80.13490667
9,285,E,12.0142931,2144,1,4.772190859,2,M,p,81.58505465
2,163,C,29.46061149,1572,1,6.022028509,2,M,p,67.13657885
5,162,C,19.83988966,1010,1,7.616353972,2,M,p,62.87225466
2,168,C,29.80814248,1644,1,3.512828178,0,M,p,65.94015641
4,292,H,18.38676251,2397,1,4.984539883,1,M,p,83.93262615
1,219,D,17.19851627,1853,1,1.772875774,1,M,p,62.05154042
3,248,C,25.06905645,1385,1,5.05482737,2,M,p,80.21697818
5,127,G,25.99037604,2044,1,8.112113491,0,M,p,61.90345193
4,252,F,17.5815836,2122,1,9.089965893,0,M,p,79.31339113
6,214,E,27.45082671,2549,1,2.695836573,1,M,p,76.20158061
0,144,D,17.55459489,2841,1,5.142967644,0,M,p,49.74210305
1,147,A,17.94226772,1700,1,5.939605702,1,M,p,52.48764665
4,213,G,14.46024592,1579,1,2.845023641,2,M,p,62.45924497
5,173,C,20.96228054,1763,1,9.162544442,2,M,p,67.62859692
5,274,E,12.94505106,2112,1,3.597609755,1,M,p,75.04815571
1,289,G,16.49509232,1235,1,3.610428992,1,M,p,77.25601208
2,193,E,28.65314797,1450,1,6.137074773,0,M,p,72.52490794
1,153,B,20.47246288,1802,1,4.446723251,1,M,p,54.47193984
0,225,H,18.22825481,2818,1,5.23411493,1,M,p,66.63954426
9,152,B,21.41794559,2975,1,4.65656858,0,M,p,63.33271961
6,189,F,22.78863843,2712,1,5.165662787,2,M,p,69.47543737
6,243,B,11.21778813,1864,1,9.697345063,2,M,p,74.39335438
7,288,B,19.19122353,2003,1,3.382296399,2,M,p,85.25439757
7,264,H,21.80700147,1601,1,6.036972069,1,M,p,85.46327339
5,290,B,21.62420032,1724,1,2.338475344,0,M,p,84.80025564
2,287,C,17.39980925,1247,1,7.756232553,2,M,p,82.81606088
7,231,E,19.59201427,1643,1,7.23675931,1,M,p,78.06957215
6,224,H,24.88094745,2942,1,8.239950894,1,M,p,81.4328036
3,236,D,20.79940987,2379,1,1.559169316,2,M,p,70.4786382
0,229,D,28.06981443,1402,1,9.847262245,1,M,p,80.91009523
6,290,A,27.1412729,2783,1,7.284367414,1,M,p,95.71151302
8,129,A,23.28212589,2136,1,7.853263536,0,M,p,62.60717684
4,163,H,14.47675621,2183,1,1.284832884,0,M,p,50.91391347
9,211,B,23.8751783,1794,1,1.688889083,1,M,p,74.37654955
2,132,F,13.66015371,2837,1,0.707049501,2,M,p,41.40118784
7,252,H,29.06454096,1717,1,2.081893909,1,M,p,85.63998078
3,141,A,13.56089452,1968,1,5.013027154,2,M,p,48.41783222
7,271,G,14.25580926,1352,1,3.102331506,1,M,p,77.13255984
8,227,G,29.1202921,1727,1,3.065186571,0,M,p,82.67344946
6,178,E,23.19252229,2123,1,0.390742663,1,M,p,62.86401273
4,233,G,23.21011985,1383,1,6.070688977,0,M,p,77.55979684
1,239,C,15.10866583,2616,1,4.134926709,0,M,p,66.53272596
2,266,D,10.37751265,1322,1,0.496281432,2,M,p,65.03604282
4,297,H,22.33416775,1030,1,1.647011892,2,M,p,85.14776286
6,122,H,23.49058847,2911,1,2.672446446,0,M,p,54.21397607
2,201,B,16.73877032,1793,1,5.934248786,1,M,p,63.19914208
0,203,F,25.387566,1457,1,7.921889466,1,M,p,71.37069886
2,292,C,27.31774144,1000,1,9.091365967,2,M,p,94.07733327
3,275,H,20.40928957,1273,1,5.383003089,0,M,p,81.7513637
0,173,B,10.82006801,2661,1,3.624064966,1,M,p,47.96212618
9,262,H,10.71588737,1832,1,8.53304025,1,M,p,79.57733888
5,266,F,17.33373828,1774,1,1.195203622,0,M,p,74.99556808
2,165,G,15.62554345,1973,1,3.041237997,2,M,p,52.1042271
2,277,C,22.87645739,2614,1,1.709654746,0,M,p,79.6984664
7,130,A,23.71565585,1779,1,6.334367966,2,M,p,60.67845823
0,272,A,27.4214908,2314,1,0.336894972,0,M,p,79.4162367
5,146,G,15.34463137,1430,1,3.941342116,0,M,p,51.95151035
8,240,G,28.50010095,1020,1,8.922078544,0,M,p,90.5721694
6,115,C,26.49162155,2981,1,0.278127036,1,M,p,53.12058643
1,180,A,21.63840959,2847,1,8.297640174,2,M,p,64.77220881
4,222,A,26.6880525,1718,1,0.843557386,2,M,p,73.26280463
9,244,A,17.3837834,1549,1,4.140165925,0,M,p,77.58557099
8,276,H,10.57268557,2443,1,8.630540535,0,M,p,81.34595755
2,231,D,22.06467966,2118,1,7.540141219,1,M,p,75.59835291
2,116,H,29.41296613,2400,1,3.183511958,2,M,p,54.85518148
0,107,B,23.74812492,2077,1,8.817212054,2,M,p,51.59052448
5,234,E,16.10400289,1291,1,4.943425563,0,M,p,71.23702816
7,236,E,11.0738901,2482,1,2.175470532,1,M,p,66.34197162
4,124,E,24.69379107,1675,1,1.382892976,0,M,p,52.40730494
5,188,D,17.57214056,1429,1,0.629332957,0,M,p,59.04425946
6,104,D,24.93052152,1710,1,4.3208875,0,M,p,53.55835687
3,140,E,14.18880188,1239,1,9.1844642,1,M,p,52.95438589
3,192,E,16.09915031,1177,1,5.538167792,2,M,p,61.42740307
5,258,B,11.94822084,1668,1,3.484973844,2,M,p,70.8383726
2,282,A,18.44260443,1021,1,3.152424047,1,M,p,78.15076803
3,245,F,13.18066483,1335,1,1.016963606,0,M,p,64.87956195
3,231,F,10.48821167,2508,1,9.91526086,0,M,p,68.55465136
9,115,D,18.62416174,1621,1,1.515086918,2,M,p,50.27683248
1,209,G,18.99520865,2456,1,3.523827289,0,M,p,63.41951507
9,113,D,21.4611248,2464,1,6.235446152,0,M,p,57.15045847
9,154,H,27.47629926,1109,1,9.523396453,0,M,p,74.05206579
3,146,G,22.98181447,2253,1,7.773101205,1,M,p,60.65673423
9,132,G,19.24353554,2371,1,1.826833725,2,M,p,54.54601571
3,117,G,13.99820046,2560,1,9.381681136,2,M,p,48.38006155
4,132,G,16.36308689,2377,1,1.039877436,1,M,p,46.16665564
9,101,A,27.78620006,2618,1,7.961011617,2,M,p,62.16859167
9,252,E,14.91981757,2323,1,9.863050301,2,M,p,82.69088612
9,197,D,22.01221673,1149,1,2.113412998,2,M,p,70.32440805
2,113,D,20.34679217,1169,1,5.560129496,0,M,p,48.47224245
8,137,C,26.31500826,2470,1,9.318084994,2,M,p,68.40159242
0,164,D,18.82851491,1790,1,1.066658382,1,M,p,50.81232181
7,172,H,10.43720588,2452,1,4.459887149,0,M,p,55.25337244
2,273,G,12.23945329,1028,1,5.158171309,1,M,p,72.77367927
6,122,D,28.73303371,2068,1,4.741309729,2,M,p,61.00104007
5,134,D,14.39894213,1459,1,5.0854138,0,M,p,49.84446171
7,261,G,27.40821276,2102,1,4.537018886,2,M,p,88.40441037
8,150,A,12.31425177,2191,1,6.807602856,1,M,p,55.89042945
6,211,E,13.19806987,1115,1,2.10037379,1,M,p,62.17863667
4,212,A,16.08216829,2633,1,3.013297629,1,M,p,63.88724909
2,211,E,21.47396468,2194,1,4.260570923,1,M,p,67.78713914
7,222,B,20.68571018,1368,1,3.25394798,2,M,p,73.27108714
6,146,A,23.40665806,2995,1,4.213923536,0,M,p,60.47991579
5,224,F,21.43869872,2874,1,4.245429091,2,M,p,73.34025794
2,111,H,23.44832392,2036,1,4.14028869,1,M,p,49.44378022
9,192,B,19.24468928,2389,1,1.652375483,2,M,p,66.37259584
7,209,C,16.32022211,2547,1,2.586581979,0,M,p,66.07478188
8,279,G,25.22093814,2792,1,6.384726763,0,M,p,92.88357109
6,196,G,19.11483878,2116,1,4.766320358,0,M,p,67.16967526
6,288,B,20.80883464,1892,1,7.53451596,1,M,p,89.86246713
6,183,D,11.42720414,2427,1,1.325271431,0,M,p,54.20975516
3,196,B,25.4552133,2964,1,7.076351736,0,M,p,72.18604371
8,129,B,29.42660595,2533,1,3.188649524,2,M,p,63.47259488
0,288,C,26.02377635,2960,1,2.159110976,0,M,p,83.18050969
7,258,C,26.10211384,2555,1,4.416094128,2,M,p,86.50799658
4,140,A,28.84819537,1028,1,6.158267906,2,M,p,64.12164374
9,183,E,12.15176967,1557,1,5.43515148,2,M,p,61.97174418
2,176,F,17.09448796,2737,1,2.020201068,1,M,p,54.60524023
1,101,F,28.28295428,1989,1,6.624444015,2,M,p,53.27910286
5,212,F,17.10806419,1440,1,2.607037135,0,M,p,65.4042949
5,216,G,16.38760883,2891,1,1.957543967,2,M,p,64.90639191
1,213,D,25.45723756,2129,1,7.290211415,2,M,p,73.80172522
9,222,A,11.3401644,2703,1,8.943419681,1,M,p,72.54956765
0,176,H,10.65619131,1534,1,2.642271258,2,M,p,47.43284344
2,278,C,29.9907667,2890,1,2.31340736,2,M,p,86.90509739
0,275,A,23.42814778,1228,1,9.68205908,2,M,p,85.76739208
8,100,D,24.95728222,1105,1,8.241302632,1,M,p,58.70285663
4,121,G,20.43746546,1530,1,5.513138254,1,M,p,52.10685717
0,198,C,18.90842168,1515,1,8.923297381,2,M,p,65.54087689
9,160,C,15.26768897,1715,1,1.425528344,2,M,p,56.16644842
4,241,C,13.82039553,2625,1,9.491729413,0,M,p,74.13008539
7,151,B,27.02589023,2738,1,6.972925679,2,M,p,68.49622688
0,283,G,29.75849369,1993,1,8.342377522,0,M,p,91.72502184
0,183,B,20.67835523,2133,1,6.921044335,2,M,p,62.13156404
8,202,A,15.64760681,2748,1,8.712433317,2,M,p,71.19527944
7,221,C,21.63247286,1207,1,8.396814931,2,M,p,79.0660405
8,158,C,13.95952443,2267,1,8.642466407,0,M,p,60.8060384
2,127,H,13.34005198,2693,1,2.803136512,1,M,p,42.20918329
7,141,A,13.08927007,1189,1,0.653440979,0,M,p,47.63378404
0,184,H,10.4029243,1406,1,0.59941661,0,M,p,46.76204848
3,266,D,18.02933266,1318,1,1.430937912,1,M,p,73.85733731
7,273,B,11.95731956,2523,1,7.231478483,1,M,p,79.59306608
7,173,B,12.58332805,1527,1,1.428126068,2,M,p,54.35312131
4,158,E,11.00813426,2685,1,0.22474062,1,M,p,45.73206146
8,194,C,28.50933381,1079,1,0.223423777,2,M,p,72.68182421
5,286,E,18.51937946,1489,1,0.909155904,2,M,p,79.77659742
9,224,D,19.27879255,2371,1,0.431518622,2,M,p,71.58243192
5,228,D,22.30524766,2845,1,1.523314273,0,M,p,72.19803717
0,143,B,19.95046795,1015,1,7.675020769,0,M,p,54.23044192
2,115,A,16.73408355,2925,1,3.053263768,2,M,p,43.11393896
6,156,H,23.63279065,2568,1,8.036263674,1,M,p,66.50577526
4,155,A,17.49800908,1803,1,8.944104303,0,M,p,59.69231248
1,116,G,22.26992201,1832,1,7.324722973,1,M,p,51.56765278
5,229,D,20.49205332,2105,1,6.277767652,2,M,p,75.52061564
0,277,C,21.77012529,1605,1,9.084351841,1,M,p,84.0774646
9,229,H,25.14120108,2611,1,8.711604781,0,M,p,86.13868575
2,187,G,23.93130795,2037,1,2.218344131,2,M,p,63.15652128
6,148,E,28.51312299,1951,1,8.3884639,2,M,p,69.65027459
2,242,D,29.4732982,2815,1,3.679777896,1,M,p,80.60574628
0,227,C,10.7155322,1423,1,7.506005234,2,M,p,62.54998421
8,164,C,15.6823328,2535,1,9.387513579,2,M,p,64.3016131
4,209,D,22.83983571,2662,1,6.207387004,1,M,p,72.56323914
7,293,E,26.21788185,1293,1,3.233220458,2,M,p,92.42931412
